group_name,session,feature,scenario,step,line_number,step_duration,timestamp,step_result,step_type
,0-Feature,Feature: Verify Environment,Scenario: Setup Wait Times,Then I assign value 30 ($value) to unassigned variable max_response ($variable),819,0,1675400426746,Pass,SCENARIO_STEP
,0-Feature,Feature: Verify Environment,Scenario: Setup Wait Times,While I assign values in next row from Environments/Wait Times.csv ($wait_times_file) to variables,818,2,1675400426747,False,SCENARIO_STEP
,0-Feature,Feature: Verify Environment,Scenario: Set Up Environment,"And I ""setup all the HTTP status code variables""",250,1,1675400426750,Pass,SCENARIO_STEP
,0-Feature,Feature: Verify Environment,Scenario: Set Up Environment,"Then I execute scenario ""Setup HTTP Status Codes""",251,406,1675400426751,Pass,SCENARIO_STEP
,0-Feature,Feature: Verify Environment,Scenario: Setup HTTP Status Codes,"Given I ""load a CSV file containing variable / value pairs for HTTP status codes and assigns each to a cycle variable""",842,1,1675400426752,Pass,SCENARIO_STEP
,0-Feature,Feature: Verify Environment,Scenario: Setup HTTP Status Codes,"If I verify variable ""api_data_directory_location"" is assigned",843,1,1675400426753,True,SCENARIO_STEP
,0-Feature,Feature: Verify Environment,Scenario: Setup HTTP Status Codes,"And I verify text Data/API/-/ ($api_data_directory_location) is not equal to """"",844,0,1675400426754,True,SCENARIO_STEP
,0-Feature,Feature: Verify Environment,Scenario: Setup HTTP Status Codes,"Given I assign variable ""file"" by combining Data/API/-/ ($api_data_directory_location) ""HTTP Status Codes.csv""",845,0,1675400426754,Pass,SCENARIO_STEP
,0-Feature,Feature: Verify Environment,Scenario: Setup HTTP Status Codes,"When I execute scenario ""Locate File on Path""",846,130,1675400426754,Pass,SCENARIO_STEP
,0-Feature,Feature: Verify Environment,Scenario: Locate File on Path,"Given I ""search for the file in directory_load_path sequence""",614,0,1675400426756,Pass,SCENARIO_STEP
,0-Feature,Feature: Verify Environment,Scenario: Locate File on Path,"Given I assign 1 to variable ""path_loop""",615,0,1675400426756,Pass,SCENARIO_STEP
,0-Feature,Feature: Verify Environment,Scenario: Locate File on Path,"And I assign ""FALSE"" to variable ""path_done""",616,2,1675400426756,Pass,SCENARIO_STEP
,0-Feature,Feature: Verify Environment,Scenario: Locate File on Path,"While I assign 1 ($path_loop) th item from "","" delimited list Custom,Base ($directory_load_path) to variable ""directory""",617,30,1675400426758,True,SCENARIO_STEP
,0-Feature,Feature: Verify Environment,Scenario: Locate File on Path,"And I verify text FALSE ($path_done) is equal to ""FALSE""",618,1,1675400426788,True,SCENARIO_STEP
,0-Feature,Feature: Verify Environment,Scenario: Locate File on Path,"Given I assign variable ""directory_token"" by combining ""/"" Custom ($directory) ""/""",619,1,1675400426789,Pass,SCENARIO_STEP
,0-Feature,Feature: Verify Environment,Scenario: Locate File on Path,"Given I execute Groovy ""new_file = file.replaceAll('/-/', directory_token).replaceAll('\\\\-\\\\', directory_token)""",620,42,1675400426790,Pass,SCENARIO_STEP
,0-Feature,Feature: Verify Environment,Scenario: Locate File on Path,If I verify file Data/API/Custom/HTTP Status Codes.csv ($new_file) exists,621,2,1675400426833,False,SCENARIO_STEP
,0-Feature,Feature: Verify Environment,Scenario: Locate File on Path,"Else I increase variable ""path_loop""",623,1,1675400426836,Pass,SCENARIO_STEP
,0-Feature,Feature: Verify Environment,Scenario: Locate File on Path,"While I assign 2 ($path_loop) th item from "","" delimited list Custom,Base ($directory_load_path) to variable ""directory""",617,0,1675400426837,True,SCENARIO_STEP
,0-Feature,Feature: Verify Environment,Scenario: Locate File on Path,"And I verify text FALSE ($path_done) is equal to ""FALSE""",618,0,1675400426837,True,SCENARIO_STEP
,0-Feature,Feature: Verify Environment,Scenario: Locate File on Path,"Given I assign variable ""directory_token"" by combining ""/"" Base ($directory) ""/""",619,0,1675400426838,Pass,SCENARIO_STEP
,0-Feature,Feature: Verify Environment,Scenario: Locate File on Path,"Given I execute Groovy ""new_file = file.replaceAll('/-/', directory_token).replaceAll('\\\\-\\\\', directory_token)""",620,33,1675400426839,Pass,SCENARIO_STEP
,0-Feature,Feature: Verify Environment,Scenario: Locate File on Path,If I verify file Data/API/Base/HTTP Status Codes.csv ($new_file) exists,621,1,1675400426873,True,SCENARIO_STEP
,0-Feature,Feature: Verify Environment,Scenario: Locate File on Path,"Then I assign ""TRUE"" to variable ""path_done""",622,0,1675400426875,Pass,SCENARIO_STEP
,0-Feature,Feature: Verify Environment,Scenario: Locate File on Path,"While I assign 2 ($path_loop) th item from "","" delimited list Custom,Base ($directory_load_path) to variable ""directory""",617,0,1675400426876,True,SCENARIO_STEP
,0-Feature,Feature: Verify Environment,Scenario: Locate File on Path,"And I verify text TRUE ($path_done) is equal to ""FALSE""",618,1,1675400426876,False,SCENARIO_STEP
,0-Feature,Feature: Verify Environment,Scenario: Locate File on Path,"Then I ""confirm a file was located""",627,0,1675400426877,Pass,SCENARIO_STEP
,0-Feature,Feature: Verify Environment,Scenario: Locate File on Path,"If I verify text TRUE ($path_done) is equal to ""FALSE""",628,0,1675400426879,False,SCENARIO_STEP
,0-Feature,Feature: Verify Environment,Scenario: Locate File on Path,"And I ""clear the working variables""",634,1,1675400426880,Pass,SCENARIO_STEP
,0-Feature,Feature: Verify Environment,Scenario: Locate File on Path,"Given I unassign variable ""file""",635,0,1675400426882,Pass,SCENARIO_STEP
,0-Feature,Feature: Verify Environment,Scenario: Locate File on Path,"And I unassign variable ""directory""",636,1,1675400426882,Pass,SCENARIO_STEP
,0-Feature,Feature: Verify Environment,Scenario: Locate File on Path,"And I unassign variable ""directory_token""",637,0,1675400426883,Pass,SCENARIO_STEP
,0-Feature,Feature: Verify Environment,Scenario: Locate File on Path,"And I unassign variable ""path_loop""",638,0,1675400426883,Pass,SCENARIO_STEP
,0-Feature,Feature: Verify Environment,Scenario: Locate File on Path,"And I unassign variable ""path_done""",639,0,1675400426884,Pass,SCENARIO_STEP
,0-Feature,Feature: Verify Environment,Scenario: Setup HTTP Status Codes,"If I verify variable ""new_file"" is assigned",847,1,1675400426884,True,SCENARIO_STEP
,0-Feature,Feature: Verify Environment,Scenario: Setup HTTP Status Codes,While I assign values in next row from Data/API/Base/HTTP Status Codes.csv ($new_file) to variables,854,3,1675400426885,True,SCENARIO_STEP
,0-Feature,Feature: Verify Environment,Scenario: Setup HTTP Status Codes,Then I assign value 100 ($value) to unassigned variable http_status_continue ($variable),855,0,1675400426889,Pass,SCENARIO_STEP
,0-Feature,Feature: Verify Environment,Scenario: Setup HTTP Status Codes,While I assign values in next row from Data/API/Base/HTTP Status Codes.csv ($new_file) to variables,854,2,1675400426890,True,SCENARIO_STEP
,0-Feature,Feature: Verify Environment,Scenario: Setup HTTP Status Codes,Then I assign value 101 ($value) to unassigned variable http_status_switching_protocol ($variable),855,1,1675400426892,Pass,SCENARIO_STEP
,0-Feature,Feature: Verify Environment,Scenario: Setup HTTP Status Codes,While I assign values in next row from Data/API/Base/HTTP Status Codes.csv ($new_file) to variables,854,4,1675400426893,True,SCENARIO_STEP
,0-Feature,Feature: Verify Environment,Scenario: Setup HTTP Status Codes,Then I assign value 101 ($value) to unassigned variable http_status_switching_protocols ($variable),855,0,1675400426898,Pass,SCENARIO_STEP
,0-Feature,Feature: Verify Environment,Scenario: Setup HTTP Status Codes,While I assign values in next row from Data/API/Base/HTTP Status Codes.csv ($new_file) to variables,854,1,1675400426900,True,SCENARIO_STEP
,0-Feature,Feature: Verify Environment,Scenario: Setup HTTP Status Codes,Then I assign value 102 ($value) to unassigned variable http_status_processing ($variable),855,0,1675400426903,Pass,SCENARIO_STEP
,0-Feature,Feature: Verify Environment,Scenario: Setup HTTP Status Codes,While I assign values in next row from Data/API/Base/HTTP Status Codes.csv ($new_file) to variables,854,2,1675400426904,True,SCENARIO_STEP
,0-Feature,Feature: Verify Environment,Scenario: Setup HTTP Status Codes,Then I assign value 103 ($value) to unassigned variable http_status_early_hints ($variable),855,1,1675400426907,Pass,SCENARIO_STEP
,0-Feature,Feature: Verify Environment,Scenario: Setup HTTP Status Codes,While I assign values in next row from Data/API/Base/HTTP Status Codes.csv ($new_file) to variables,854,2,1675400426908,True,SCENARIO_STEP
,0-Feature,Feature: Verify Environment,Scenario: Setup HTTP Status Codes,Then I assign value 200 ($value) to unassigned variable http_status_ok ($variable),855,0,1675400426910,Pass,SCENARIO_STEP
,0-Feature,Feature: Verify Environment,Scenario: Setup HTTP Status Codes,While I assign values in next row from Data/API/Base/HTTP Status Codes.csv ($new_file) to variables,854,4,1675400426911,True,SCENARIO_STEP
,0-Feature,Feature: Verify Environment,Scenario: Setup HTTP Status Codes,Then I assign value 201 ($value) to unassigned variable http_status_created ($variable),855,0,1675400426915,Pass,SCENARIO_STEP
,0-Feature,Feature: Verify Environment,Scenario: Setup HTTP Status Codes,While I assign values in next row from Data/API/Base/HTTP Status Codes.csv ($new_file) to variables,854,2,1675400426916,True,SCENARIO_STEP
,0-Feature,Feature: Verify Environment,Scenario: Setup HTTP Status Codes,Then I assign value 202 ($value) to unassigned variable http_status_accepted ($variable),855,0,1675400426919,Pass,SCENARIO_STEP
,0-Feature,Feature: Verify Environment,Scenario: Setup HTTP Status Codes,While I assign values in next row from Data/API/Base/HTTP Status Codes.csv ($new_file) to variables,854,2,1675400426920,True,SCENARIO_STEP
,0-Feature,Feature: Verify Environment,Scenario: Setup HTTP Status Codes,Then I assign value 203 ($value) to unassigned variable http_status_nonauthoritative_information ($variable),855,1,1675400426922,Pass,SCENARIO_STEP
,0-Feature,Feature: Verify Environment,Scenario: Setup HTTP Status Codes,While I assign values in next row from Data/API/Base/HTTP Status Codes.csv ($new_file) to variables,854,2,1675400426923,True,SCENARIO_STEP
,0-Feature,Feature: Verify Environment,Scenario: Setup HTTP Status Codes,Then I assign value 204 ($value) to unassigned variable http_status_no_content ($variable),855,0,1675400426926,Pass,SCENARIO_STEP
,0-Feature,Feature: Verify Environment,Scenario: Setup HTTP Status Codes,While I assign values in next row from Data/API/Base/HTTP Status Codes.csv ($new_file) to variables,854,4,1675400426928,True,SCENARIO_STEP
,0-Feature,Feature: Verify Environment,Scenario: Setup HTTP Status Codes,Then I assign value 205 ($value) to unassigned variable http_status_reset_content ($variable),855,0,1675400426933,Pass,SCENARIO_STEP
,0-Feature,Feature: Verify Environment,Scenario: Setup HTTP Status Codes,While I assign values in next row from Data/API/Base/HTTP Status Codes.csv ($new_file) to variables,854,2,1675400426934,True,SCENARIO_STEP
,0-Feature,Feature: Verify Environment,Scenario: Setup HTTP Status Codes,Then I assign value 206 ($value) to unassigned variable http_status_partial_content ($variable),855,0,1675400426937,Pass,SCENARIO_STEP
,0-Feature,Feature: Verify Environment,Scenario: Setup HTTP Status Codes,While I assign values in next row from Data/API/Base/HTTP Status Codes.csv ($new_file) to variables,854,2,1675400426938,True,SCENARIO_STEP
,0-Feature,Feature: Verify Environment,Scenario: Setup HTTP Status Codes,Then I assign value 207 ($value) to unassigned variable http_status_multistatus ($variable),855,0,1675400426940,Pass,SCENARIO_STEP
,0-Feature,Feature: Verify Environment,Scenario: Setup HTTP Status Codes,While I assign values in next row from Data/API/Base/HTTP Status Codes.csv ($new_file) to variables,854,2,1675400426941,True,SCENARIO_STEP
,0-Feature,Feature: Verify Environment,Scenario: Setup HTTP Status Codes,Then I assign value 208 ($value) to unassigned variable http_status_already_reported ($variable),855,0,1675400426944,Pass,SCENARIO_STEP
,0-Feature,Feature: Verify Environment,Scenario: Setup HTTP Status Codes,While I assign values in next row from Data/API/Base/HTTP Status Codes.csv ($new_file) to variables,854,3,1675400426946,True,SCENARIO_STEP
,0-Feature,Feature: Verify Environment,Scenario: Setup HTTP Status Codes,Then I assign value 226 ($value) to unassigned variable http_status_im_used ($variable),855,0,1675400426950,Pass,SCENARIO_STEP
,0-Feature,Feature: Verify Environment,Scenario: Setup HTTP Status Codes,While I assign values in next row from Data/API/Base/HTTP Status Codes.csv ($new_file) to variables,854,2,1675400426950,True,SCENARIO_STEP
,0-Feature,Feature: Verify Environment,Scenario: Setup HTTP Status Codes,Then I assign value 300 ($value) to unassigned variable http_status_multiple_choice ($variable),855,0,1675400426953,Pass,SCENARIO_STEP
,0-Feature,Feature: Verify Environment,Scenario: Setup HTTP Status Codes,While I assign values in next row from Data/API/Base/HTTP Status Codes.csv ($new_file) to variables,854,2,1675400426953,True,SCENARIO_STEP
,0-Feature,Feature: Verify Environment,Scenario: Setup HTTP Status Codes,Then I assign value 300 ($value) to unassigned variable http_status_multiple_choices ($variable),855,1,1675400426955,Pass,SCENARIO_STEP
,0-Feature,Feature: Verify Environment,Scenario: Setup HTTP Status Codes,While I assign values in next row from Data/API/Base/HTTP Status Codes.csv ($new_file) to variables,854,2,1675400426956,True,SCENARIO_STEP
,0-Feature,Feature: Verify Environment,Scenario: Setup HTTP Status Codes,Then I assign value 301 ($value) to unassigned variable http_status_moved_permanently ($variable),855,0,1675400426958,Pass,SCENARIO_STEP
,0-Feature,Feature: Verify Environment,Scenario: Setup HTTP Status Codes,While I assign values in next row from Data/API/Base/HTTP Status Codes.csv ($new_file) to variables,854,3,1675400426959,True,SCENARIO_STEP
,0-Feature,Feature: Verify Environment,Scenario: Setup HTTP Status Codes,Then I assign value 302 ($value) to unassigned variable http_status_moved_temporarily ($variable),855,1,1675400426964,Pass,SCENARIO_STEP
,0-Feature,Feature: Verify Environment,Scenario: Setup HTTP Status Codes,While I assign values in next row from Data/API/Base/HTTP Status Codes.csv ($new_file) to variables,854,2,1675400426965,True,SCENARIO_STEP
,0-Feature,Feature: Verify Environment,Scenario: Setup HTTP Status Codes,Then I assign value 302 ($value) to unassigned variable http_status_found ($variable),855,0,1675400426968,Pass,SCENARIO_STEP
,0-Feature,Feature: Verify Environment,Scenario: Setup HTTP Status Codes,While I assign values in next row from Data/API/Base/HTTP Status Codes.csv ($new_file) to variables,854,2,1675400426969,True,SCENARIO_STEP
